Vulnerability Type(s),Publish Date,Score
DoS Exec Code Overflow Mem. Corr.,11/05/2016,10
DoS Exec Code Overflow Mem. Corr.,11/05/2016,10
DoS Exec Code Overflow Mem. Corr.,11/05/2016,10
DoS Exec Code Overflow Mem. Corr.,11/05/2016,10
DoS Exec Code Overflow Mem. Corr.,11/05/2016,10
DoS Exec Code Overflow Mem. Corr.,11/05/2016,10
Exec Code Overflow,11/05/2016,10
Exec Code Overflow,11/05/2016,10
DoS Exec Code Overflow Mem. Corr.,11/05/2016,10
DoS Exec Code Overflow Mem. Corr.,11/05/2016,10
DoS Exec Code Overflow Mem. Corr.,11/05/2016,10
DoS Overflow,11/05/2016,2.1
Exec Code,11/05/2016,7.2
Exec Code Sql,11/05/2016,6.5
XSS,11/05/2016,4.3
DoS Exec Code Overflow Mem. Corr.,11/05/2016,10
DoS Exec Code Overflow Mem. Corr.,11/05/2016,10
DoS Exec Code Overflow Mem. Corr.,11/05/2016,10
DoS Exec Code Overflow Mem. Corr.,11/05/2016,10
DoS Exec Code Overflow Mem. Corr.,11/05/2016,10
DoS Exec Code Overflow Mem. Corr.,11/05/2016,10
DoS Exec Code Overflow Mem. Corr.,11/05/2016,10
DoS Exec Code Overflow Mem. Corr.,11/05/2016,10
Exec Code,11/05/2016,10
Exec Code,11/05/2016,10
DoS Exec Code Overflow Mem. Corr.,11/05/2016,10
DoS Exec Code Overflow Mem. Corr.,11/05/2016,10
DoS Exec Code Overflow Mem. Corr.,11/05/2016,10
Bypass,11/05/2016,10
DoS Exec Code Overflow Mem. Corr.,11/05/2016,10
,11/05/2016,10
,11/05/2016,7.6
,11/05/2016,7.6
,11/05/2016,7.6
,11/05/2016,7.6
,11/05/2016,7.6
,11/05/2016,7.6
,11/05/2016,7.6
,11/05/2016,7.6
,11/05/2016,7.6
,11/05/2016,7.6
,11/05/2016,7.6
,11/05/2016,7.6
,11/05/2016,7.6
,11/05/2016,7.6
,11/05/2016,7.6
DoS Exec Code Overflow Mem. Corr.,11/05/2016,10
Exec Code,11/05/2016,10
DoS Exec Code Overflow Mem. Corr.,11/05/2016,10
,11/05/2016,5
,11/05/2016,7.2
DoS Exec Code Overflow Mem. Corr.,11/05/2016,10
,11/05/2016,7.2
DoS Exec Code Overflow Mem. Corr.,11/05/2016,10
DoS Exec Code Overflow Mem. Corr.,11/05/2016,10
DoS Exec Code Overflow Mem. Corr.,11/05/2016,10
DoS Exec Code Overflow Mem. Corr.,11/05/2016,10
DoS Exec Code Overflow Mem. Corr.,11/05/2016,10
DoS Exec Code Overflow Mem. Corr.,11/05/2016,10
DoS Exec Code Overflow Mem. Corr.,11/05/2016,10
,11/05/2016,5
DoS Exec Code Overflow Mem. Corr.,11/05/2016,10
DoS Exec Code Overflow Mem. Corr.,11/05/2016,10
DoS Exec Code Overflow Mem. Corr.,11/05/2016,10
Exec Code,11/05/2016,10
DoS Exec Code Overflow Mem. Corr.,11/05/2016,10
DoS Exec Code Overflow Mem. Corr.,11/05/2016,10
DoS Exec Code Overflow Mem. Corr.,11/05/2016,10
DoS Exec Code Overflow Mem. Corr.,11/05/2016,10
Exec Code,11/05/2016,10
Exec Code,11/05/2016,10
Exec Code,11/05/2016,10
Exec Code,11/05/2016,10
Exec Code,11/05/2016,10
Exec Code,11/05/2016,10
DoS Exec Code Overflow Mem. Corr.,11/05/2016,10
DoS Exec Code Overflow Mem. Corr.,11/05/2016,10
Bypass,11/05/2016,10
Exec Code,11/05/2016,10
Exec Code,11/05/2016,10
Exec Code,11/05/2016,10
Exec Code,11/05/2016,10
Exec Code,11/05/2016,10
Exec Code,11/05/2016,10
Exec Code,11/05/2016,10
Exec Code,11/05/2016,10
Exec Code,11/05/2016,10
Exec Code,11/05/2016,10
Exec Code,11/05/2016,10
Exec Code,11/05/2016,10
Exec Code,11/05/2016,10
Exec Code,11/05/2016,10
Exec Code,11/05/2016,10
Exec Code,11/05/2016,10
Exec Code,11/05/2016,10
Bypass,11/05/2016,10
Exec Code Overflow,11/05/2016,10
Bypass,11/05/2016,10
Bypass,11/05/2016,10
Bypass,11/05/2016,10
Bypass,11/05/2016,10
Bypass,11/05/2016,10
DoS Exec Code Overflow Mem. Corr.,11/05/2016,10
,13/05/2016,5
Exec Code Overflow,13/05/2016,7.5
DoS Overflow +Info,13/05/2016,6.4
DoS Overflow,13/05/2016,5
Bypass,13/05/2016,4
,13/05/2016,5
,13/05/2016,5
DoS Exec Code Overflow,13/05/2016,10
Exec Code Overflow,13/05/2016,10
DoS,13/05/2016,5
,13/05/2016,10
,13/05/2016,10
DoS Exec Code,13/05/2016,7.5
DoS,13/05/2016,5
DoS,13/05/2016,7.2
,13/05/2016,7.2
DoS,13/05/2016,4.3
,13/05/2016,5
DoS,13/05/2016,7.8
DoS,13/05/2016,5
DoS Overflow,13/05/2016,5
DoS,13/05/2016,5
DoS,13/05/2016,5
DoS,13/05/2016,5
,13/05/2016,5
DoS,13/05/2016,5
Exec Code,13/05/2016,10
,14/05/2016,10
,14/05/2016,10
Exec Code,14/05/2016,9.7
,14/05/2016,7.5
Bypass,14/05/2016,2.1
,14/05/2016,6.6
Dir. Trav.,14/05/2016,6.8
,14/05/2016,2.6
DoS Overflow,14/05/2016,9.3
Bypass,14/05/2016,6.8
Bypass,14/05/2016,6.8
DoS,14/05/2016,7.5
,14/05/2016,4.3
,14/05/2016,4.3
DoS,14/05/2016,6.8
DoS,14/05/2016,10
DoS Mem. Corr.,14/05/2016,8.3
DoS,14/05/2016,6.8
,14/05/2016,7.5
,14/05/2016,5
XSS,14/05/2016,3.5
,14/05/2016,3.3
XSS,14/05/2016,3.5
DoS,14/05/2016,4
,14/05/2016,5
Exec Code Overflow,14/05/2016,6
DoS +Info,16/05/2016,6.4
DoS Overflow,16/05/2016,10
DoS Overflow,16/05/2016,5
DoS,16/05/2016,5
,16/05/2016,4.3
DoS Exec Code,16/05/2016,7.5
DoS,16/05/2016,5
DoS,16/05/2016,5
DoS Exec Code,16/05/2016,7.5
Exec Code,16/05/2016,7.5
DoS,16/05/2016,10
DoS,16/05/2016,5
Exec Code Overflow,16/05/2016,7.5
Exec Code,16/05/2016,10
DoS Exec Code,16/05/2016,5
DoS Exec Code,16/05/2016,5
Exec Code,16/05/2016,10
DoS Exec Code,16/05/2016,10
DoS Exec Code,16/05/2016,10
DoS Exec Code,16/05/2016,10
DoS Exec Code +Info,16/05/2016,10
Bypass,16/05/2016,7.5
Exec Code,16/05/2016,7.5
Bypass,16/05/2016,5
Bypass,16/05/2016,6.4
,16/05/2016,4.3
DoS,16/05/2016,5
DoS,17/05/2016,5
,17/05/2016,4
,17/05/2016,5.8
DoS,17/05/2016,5
,17/05/2016,4
,17/05/2016,4
DoS,17/05/2016,4
,17/05/2016,4
DoS,17/05/2016,5
,17/05/2016,5
DoS,17/05/2016,5
Bypass,17/05/2016,4
,17/05/2016,4.3
,18/05/2016,7.2
,18/05/2016,10
,18/05/2016,4
,18/05/2016,2.1
DoS Exec Code,19/05/2016,9.4
DoS Overflow,20/05/2016,2.1
DoS Exec Code Overflow,20/05/2016,4.6
DoS,20/05/2016,5
DoS Exec Code Overflow,20/05/2016,7.5
Exec Code,20/05/2016,7.5
Exec Code,20/05/2016,7.5
DoS Overflow,20/05/2016,5
,20/05/2016,2.6
Exec Code,20/05/2016,6.8
,20/05/2016,6.8
,20/05/2016,6.5
DoS Exec Code Overflow Mem. Corr.,20/05/2016,6.8
,20/05/2016,4.3
DoS Exec Code Overflow Mem. Corr.,20/05/2016,6.8
DoS Exec Code Overflow Mem. Corr.,20/05/2016,6.8
DoS Exec Code Overflow Mem. Corr.,20/05/2016,6.8
DoS Exec Code Overflow Mem. Corr.,20/05/2016,6.8
,20/05/2016,5
,20/05/2016,2.1
,20/05/2016,2.1
DoS Exec Code Overflow Mem. Corr.,20/05/2016,6.8
,20/05/2016,2.1
DoS Exec Code Overflow Mem. Corr.,20/05/2016,6.8
DoS Exec Code Overflow Mem. Corr.,20/05/2016,6.8
DoS Exec Code Overflow Mem. Corr.,20/05/2016,9.3
,20/05/2016,5
,20/05/2016,5
,20/05/2016,5
DoS Exec Code Overflow Mem. Corr.,20/05/2016,6.8
DoS Exec Code Overflow Mem. Corr.,20/05/2016,6.8
DoS Overflow,20/05/2016,6.8
DoS Overflow,20/05/2016,6.8
DoS Overflow,20/05/2016,6.8
DoS Overflow,20/05/2016,6.8
DoS Overflow,20/05/2016,6.8
DoS Exec Code Overflow Mem. Corr.,20/05/2016,6.8
DoS Overflow,20/05/2016,6.8
DoS Overflow +Priv Mem. Corr.,20/05/2016,4.6
DoS Exec Code Overflow Mem. Corr.,20/05/2016,9.3
DoS Exec Code Overflow Mem. Corr.,20/05/2016,8.5
DoS Exec Code Overflow Mem. Corr.,20/05/2016,9.3
DoS Exec Code Overflow Mem. Corr.,20/05/2016,9.3
DoS Exec Code Overflow Mem. Corr.,20/05/2016,9.3
Exec Code Overflow,20/05/2016,9.3
DoS Exec Code Overflow Mem. Corr.,20/05/2016,9.3
DoS Exec Code Overflow Mem. Corr.,20/05/2016,9.3
DoS Exec Code Mem. Corr.,20/05/2016,9.3
DoS Exec Code Overflow Mem. Corr.,20/05/2016,9.3
DoS Exec Code,20/05/2016,9.3
Exec Code Overflow,20/05/2016,9.3
DoS Exec Code Overflow Mem. Corr.,20/05/2016,9.3
DoS Exec Code Overflow Mem. Corr.,20/05/2016,9.3
DoS Exec Code Overflow Mem. Corr.,20/05/2016,9.3
DoS Exec Code,20/05/2016,9.3
DoS Exec Code Overflow Mem. Corr.,20/05/2016,9.3
DoS,20/05/2016,4.3
DoS Exec Code,20/05/2016,9.3
Exec Code Overflow,20/05/2016,9.3
DoS,20/05/2016,5
DoS Exec Code Overflow Mem. Corr.,20/05/2016,9.3
,20/05/2016,7.8
DoS Exec Code Overflow Mem. Corr.,20/05/2016,9.3
,20/05/2016,2.6
Exec Code,20/05/2016,9.3
Exec Code,20/05/2016,9.3
DoS Exec Code Overflow Mem. Corr.,20/05/2016,9.3
DoS Exec Code,20/05/2016,9.3
,20/05/2016,4.3
,20/05/2016,5
Exec Code,20/05/2016,9.3
DoS Exec Code Overflow Mem. Corr.,20/05/2016,9.3
DoS,20/05/2016,4.3
Exec Code Bypass,20/05/2016,9.3
DoS +Info,20/05/2016,4.3
DoS Exec Code Overflow Mem. Corr.,20/05/2016,9.3
DoS Exec Code,20/05/2016,9.3
DoS Exec Code,20/05/2016,9.3
DoS Exec Code Overflow Mem. Corr.,20/05/2016,9.3
,20/05/2016,4.3
Overflow +Info,20/05/2016,4.3
,20/05/2016,7.2
DoS Overflow,20/05/2016,5
XSS,20/05/2016,4.3
DoS Exec Code Overflow,20/05/2016,7.5
DoS,20/05/2016,5
DoS,20/05/2016,5
XSS,21/05/2016,4.3
XSS,21/05/2016,4.3
DoS Overflow,21/05/2016,7.5
DoS Overflow,21/05/2016,7.5
DoS Overflow,21/05/2016,7.5
DoS,21/05/2016,7.5
DoS,21/05/2016,7.5
DoS Overflow,21/05/2016,7.5
DoS,21/05/2016,7.5
DoS,21/05/2016,7.5
DoS Overflow,21/05/2016,7.5
DoS Overflow,21/05/2016,7.5
DoS Overflow,21/05/2016,7.5
DoS,21/05/2016,6.8
DoS Overflow Mem. Corr.,21/05/2016,8.3
,21/05/2016,5
,21/05/2016,5.8
XSS,21/05/2016,4.3
,21/05/2016,10
DoS,21/05/2016,5
DoS Overflow Mem. Corr.,21/05/2016,7.1
DoS,21/05/2016,5
DoS,21/05/2016,7.5
,21/05/2016,5
,21/05/2016,6.8
XSS,21/05/2016,4.3
XSS,21/05/2016,3.5
Bypass,21/05/2016,4
XSS,21/05/2016,4.3
Dir. Trav.,21/05/2016,4.3
,22/05/2016,5
Bypass,22/05/2016,4
,22/05/2016,4
CSRF,22/05/2016,6.8
,22/05/2016,4
,22/05/2016,4
,22/05/2016,4
XSS,22/05/2016,4.3
XSS,22/05/2016,4.3
,22/05/2016,4
DoS,23/05/2016,7.2
,23/05/2016,7.2
DoS Mem. Corr.,23/05/2016,7.2
DoS,23/05/2016,7.2
XSS,23/05/2016,4.3
,23/05/2016,9.3
DoS,23/05/2016,4.9
,23/05/2016,5
,23/05/2016,2.1
DoS Exec Code Overflow,23/05/2016,6.8
DoS Exec Code Overflow,23/05/2016,7.5
,23/05/2016,2.1
DoS Overflow,23/05/2016,7.2
DoS,23/05/2016,7.2
DoS,23/05/2016,6.9
DoS +Priv,23/05/2016,7.2
,23/05/2016,2.1
,23/05/2016,5
,23/05/2016,2.1
DoS Exec Code,23/05/2016,5.1
DoS,23/05/2016,5
DoS,23/05/2016,4.9
DoS Overflow,23/05/2016,4.3
DoS,23/05/2016,5
,23/05/2016,7.2
,23/05/2016,5.8
,23/05/2016,7.2
DoS,23/05/2016,4.9
DoS,24/05/2016,5
Err:509,24/05/2016,6.5
DoS,24/05/2016,5
DoS,24/05/2016,7.8
DoS,24/05/2016,7.8
DoS,24/05/2016,7.8
DoS,24/05/2016,7.8
Exec Code Overflow,24/05/2016,6.8
XSS,25/05/2016,4.3
,25/05/2016,2.1
DoS Overflow +Priv,25/05/2016,7.2
DoS Overflow +Priv +Info,25/05/2016,7.2
DoS,25/05/2016,5
DoS,25/05/2016,2.1
,26/05/2016,5
,26/05/2016,6.4
XSS,26/05/2016,3.5
XSS,26/05/2016,4.3
,26/05/2016,5
,26/05/2016,6.4
DoS,26/05/2016,7.8
DoS,26/05/2016,7.8
DoS Overflow +Priv,26/05/2016,9.3
DoS Overflow +Priv,26/05/2016,9.3
XSS,26/05/2016,2.6
DoS Overflow,26/05/2016,6.8
DoS Exec Code Overflow,26/05/2016,7.5
XSS,26/05/2016,4.3
,27/05/2016,4
,27/05/2016,5
DoS,27/05/2016,6.8
,29/05/2016,7.2
,29/05/2016,4
DoS,29/05/2016,8
,29/05/2016,5
,29/05/2016,2.1
Exec Code,29/05/2016,10
DoS,29/05/2016,5
,29/05/2016,5
,29/05/2016,4.3
,30/05/2016,5
,30/05/2016,5
,30/05/2016,10
CSRF,30/05/2016,6
,30/05/2016,9
Bypass,30/05/2016,5
Bypass,30/05/2016,6.4
,30/05/2016,5
,30/05/2016,5
CSRF,30/05/2016,6.8
,30/05/2016,7.8
DoS,30/05/2016,7.8
DoS,30/05/2016,7.8
,30/05/2016,5
,30/05/2016,5
DoS Exec Code Overflow,01/06/2016,4.6
XSS,01/06/2016,4.3
,01/06/2016,5
,01/06/2016,4.9
DoS Overflow +Info,01/06/2016,3.2
DoS,01/06/2016,4.6
Bypass,01/06/2016,5
DoS,01/06/2016,5
,01/06/2016,2.1
DoS,01/06/2016,4.3
,01/06/2016,7.5
DoS Overflow,01/06/2016,5
,01/06/2016,7.5
,01/06/2016,5
DoS Overflow,01/06/2016,5
,01/06/2016,4
DoS Exec Code Overflow,01/06/2016,6.8
Exec Code,02/06/2016,7.5
DoS,02/06/2016,5
DoS Overflow,03/06/2016,2.1
Exec Code,03/06/2016,9.3
,03/06/2016,7.2
Exec Code,03/06/2016,6.5
,03/06/2016,7.2
,03/06/2016,6.8
Exec Code Bypass,03/06/2016,5.1
Bypass,03/06/2016,6.8
DoS,03/06/2016,2.1
XSS,04/06/2016,4.3
DoS Overflow,04/06/2016,7.5
DoS Overflow,04/06/2016,6.8
DoS Overflow,04/06/2016,6.8
Exec Code +Priv,04/06/2016,7.2
XSS,04/06/2016,4.3
XSS,04/06/2016,3.5
XSS,04/06/2016,4.3
Dir. Trav.,04/06/2016,4
XSS,04/06/2016,4.3
DoS,05/06/2016,6.8
DoS Overflow,05/06/2016,4.3
DoS,05/06/2016,6.8
DoS,05/06/2016,5.1
Bypass,05/06/2016,4.3
,05/06/2016,4.3
Bypass,05/06/2016,6.8
Bypass,05/06/2016,6.8
DoS,05/06/2016,6.8
,05/06/2016,4.3
,05/06/2016,2.6
Bypass,05/06/2016,4.3
DoS Overflow,05/06/2016,5.1
DoS,05/06/2016,5.1
DoS Overflow,05/06/2016,4.3
DoS Overflow,05/06/2016,4.3
,05/06/2016,4.3
DoS Overflow,05/06/2016,4.3
DoS Overflow,05/06/2016,4.3
DoS Overflow,05/06/2016,5.1
DoS Overflow,05/06/2016,5.1
Bypass,05/06/2016,4.3
DoS Overflow,05/06/2016,6.8
DoS Overflow Mem. Corr.,05/06/2016,6.8
DoS,05/06/2016,6.8
DoS Overflow,05/06/2016,6.8
,05/06/2016,4.3
Bypass,05/06/2016,6.8
Bypass,05/06/2016,6.8
Bypass,05/06/2016,6.8
Bypass,05/06/2016,6.8
Bypass,05/06/2016,6.8
,06/06/2016,6.4
DoS,07/06/2016,4.7
DoS,07/06/2016,1.9
DoS +Priv,07/06/2016,6.8
DoS,07/06/2016,5
DoS,07/06/2016,5
Exec Code Bypass,07/06/2016,6.8
DoS,07/06/2016,5
Exec Code,07/06/2016,7.5
Exec Code Sql,07/06/2016,6.5
DoS Exec Code Overflow,07/06/2016,6.8
Exec Code Sql,07/06/2016,7.5
Exec Code,07/06/2016,9.3
Exec Code,07/06/2016,7.2
Overflow,07/06/2016,3.6
DoS Exec Code Overflow Mem. Corr.,07/06/2016,7.2
,07/06/2016,2.1
,07/06/2016,7.2
DoS,07/06/2016,5
DoS,07/06/2016,7.5
Bypass,07/06/2016,4
,07/06/2016,4.3
DoS Exec Code Overflow,08/06/2016,7.5
Exec Code,08/06/2016,6.5
Exec Code,08/06/2016,7.5
,08/06/2016,5
DoS +Info,08/06/2016,7.5
,08/06/2016,5
,08/06/2016,7.2
XSS,08/06/2016,4.3
,08/06/2016,5.5
DoS,08/06/2016,5
,08/06/2016,6.4
Exec Code Overflow,08/06/2016,7.5
,08/06/2016,4.8
,08/06/2016,7.5
,08/06/2016,6.5
,08/06/2016,2.1
,08/06/2016,5.5
,08/06/2016,3.5
Exec Code,08/06/2016,9
,08/06/2016,4
,08/06/2016,2.1
XSS,08/06/2016,4.3
,08/06/2016,5.5
,08/06/2016,6.4
,08/06/2016,5.5
,08/06/2016,5
,08/06/2016,5
DoS +Info,08/06/2016,7.5
,08/06/2016,4.7
,08/06/2016,7.7
,08/06/2016,8.5
,08/06/2016,7.7
,08/06/2016,6.4
,08/06/2016,5.5
,08/06/2016,7.2
DoS Overflow,08/06/2016,5
,08/06/2016,4.9
Dir. Trav.,08/06/2016,7.1
Exec Code Dir. Trav.,08/06/2016,7.7
Exec Code Sql,08/06/2016,6.5
Dir. Trav.,09/06/2016,6.4
,09/06/2016,1.9
,09/06/2016,2.1
DoS Overflow,09/06/2016,5
,09/06/2016,2.1
,09/06/2016,1.9
Bypass,09/06/2016,6.4
Bypass,09/06/2016,5
CSRF,09/06/2016,6.8
DoS,09/06/2016,5.8
,09/06/2016,10
DoS Overflow,09/06/2016,5
Exec Code +Info,09/06/2016,6.5
,09/06/2016,10
Exec Code,09/06/2016,7.5
,09/06/2016,10
,09/06/2016,3.6
,09/06/2016,2.1
,09/06/2016,2.1
DoS Overflow,09/06/2016,5
,09/06/2016,7.2
DoS,09/06/2016,6.8
Exec Code,09/06/2016,10
,09/06/2016,4.3
DoS Exec Code Overflow,09/06/2016,10
,09/06/2016,5
,10/06/2016,4.3
Exec Code,10/06/2016,10
DoS Overflow,10/06/2016,7.5
,10/06/2016,7.5
DoS Overflow,10/06/2016,5
Bypass,10/06/2016,5.8
Exec Code,10/06/2016,7.5
Bypass,10/06/2016,7.5
,12/06/2016,4.3
,12/06/2016,4.3
Bypass +Info,12/06/2016,4.3
,12/06/2016,10
DoS,12/06/2016,7.1
,12/06/2016,9.3
,12/06/2016,9.3
,12/06/2016,9.3
,12/06/2016,9.3
,12/06/2016,9.3
,12/06/2016,9.3
,12/06/2016,9.3
,12/06/2016,9.3
,12/06/2016,9.3
Overflow +Priv,12/06/2016,9.3
Overflow +Priv,12/06/2016,9.3
Overflow +Priv,12/06/2016,9.3
Overflow +Priv,12/06/2016,9.3
Overflow +Priv,12/06/2016,9.3
,12/06/2016,9.3
Overflow +Priv,12/06/2016,9.3
,12/06/2016,9.3
,12/06/2016,9.3
Overflow +Priv,12/06/2016,9.3
,12/06/2016,6.8
,12/06/2016,9.3
,12/06/2016,9.3
,12/06/2016,9.3
,12/06/2016,9.3
,12/06/2016,9.3
,12/06/2016,9.3
,12/06/2016,9.3
,12/06/2016,9.3
,12/06/2016,9.3
,12/06/2016,9.3
DoS Exec Code Mem. Corr.,12/06/2016,9.3
DoS Exec Code Overflow Mem. Corr.,12/06/2016,7.5
DoS Overflow +Priv Mem. Corr.,12/06/2016,9.3
DoS Overflow +Priv Mem. Corr.,12/06/2016,9.3
,13/06/2016,7.5
Exec Code Overflow,13/06/2016,9.3
Bypass,13/06/2016,5
Bypass,13/06/2016,4
DoS,13/06/2016,5
DoS,13/06/2016,5
DoS Overflow,13/06/2016,5
DoS,13/06/2016,5
DoS Overflow,13/06/2016,5
DoS Overflow,13/06/2016,5
DoS Overflow,13/06/2016,5
DoS Overflow,13/06/2016,5
,13/06/2016,7.5
DoS,13/06/2016,6.8
,13/06/2016,6.8
XSS,13/06/2016,4.3
DoS Mem. Corr.,13/06/2016,9.3
XSS,13/06/2016,4.3
,13/06/2016,4.3
DoS,13/06/2016,5.8
,13/06/2016,4.3
Exec Code,13/06/2016,6.8
,13/06/2016,7.2
Bypass,13/06/2016,4.3
DoS Overflow,13/06/2016,6.8
,13/06/2016,4.3
DoS Exec Code Mem. Corr.,13/06/2016,6.8
Exec Code Overflow,13/06/2016,6.8
DoS Exec Code Overflow Mem. Corr.,13/06/2016,6.8
DoS Exec Code Overflow Mem. Corr.,13/06/2016,6.8
Exec Code Sql,13/06/2016,6.5
Bypass,13/06/2016,5
Bypass,13/06/2016,5
Overflow +Info,13/06/2016,6.4
,13/06/2016,5
,14/06/2016,5
,14/06/2016,5
Exec Code Overflow,14/06/2016,10
DoS Exec Code,14/06/2016,4.6
,14/06/2016,2.1
DoS Overflow,14/06/2016,2.1
,15/06/2016,10
,15/06/2016,9.3
,15/06/2016,4.3
Exec Code Overflow Mem. Corr.,15/06/2016,9.3
,15/06/2016,2.1
,15/06/2016,7.2
DoS,15/06/2016,1.9
Exec Code Mem. Corr.,15/06/2016,9
Exec Code,15/06/2016,10
DoS,15/06/2016,4
,15/06/2016,6.9
,15/06/2016,9.3
DoS Exec Code Overflow Mem. Corr.,15/06/2016,9.3
,15/06/2016,6.9
,15/06/2016,6.9
,15/06/2016,6.9
,15/06/2016,6.9
Bypass +Info,15/06/2016,4.3
,15/06/2016,4.3
DoS Exec Code Overflow Mem. Corr.,15/06/2016,9.3
,15/06/2016,9.3
XSS,15/06/2016,4.3
DoS Exec Code Overflow Mem. Corr.,15/06/2016,9.3
DoS Exec Code Overflow Mem. Corr.,15/06/2016,9.3
DoS Exec Code Mem. Corr.,15/06/2016,7.6
DoS Exec Code Mem. Corr.,15/06/2016,7.6
DoS Exec Code Mem. Corr.,15/06/2016,7.6
Exec Code,15/06/2016,9.3
DoS Exec Code Mem. Corr.,15/06/2016,7.6
,15/06/2016,4.3
DoS Exec Code Overflow Mem. Corr.,15/06/2016,9.3
Bypass,15/06/2016,4.3
DoS Exec Code Overflow Mem. Corr.,15/06/2016,9.3
DoS Exec Code Overflow Mem. Corr.,15/06/2016,9.3
,15/06/2016,4.3
Exec Code Mem. Corr.,15/06/2016,9.3
DoS,16/06/2016,5
DoS,16/06/2016,7.8
Exec Code,16/06/2016,10
DoS Exec Code Overflow Mem. Corr.,16/06/2016,7.5
,16/06/2016,10
,16/06/2016,10
XSS,16/06/2016,4.3
DoS Exec Code Overflow Mem. Corr.,16/06/2016,7.5
DoS Exec Code Overflow Mem. Corr.,16/06/2016,7.5
DoS Exec Code Overflow Mem. Corr.,16/06/2016,7.5
DoS Exec Code Overflow Mem. Corr.,16/06/2016,7.5
XSS,16/06/2016,4.3
,16/06/2016,6.9
,16/06/2016,6.9
,16/06/2016,9.3
,16/06/2016,9.3
,16/06/2016,9.3
,16/06/2016,9.3
,16/06/2016,9.3
,16/06/2016,9.3
,16/06/2016,9.3
,16/06/2016,9.3
,16/06/2016,9.3
,16/06/2016,9.3
,16/06/2016,9.3
,16/06/2016,9.3
,16/06/2016,9.3
,16/06/2016,9.3
,16/06/2016,9.3
,16/06/2016,9.3
,16/06/2016,9.3
,16/06/2016,9.3
,16/06/2016,10
,16/06/2016,9.3
,16/06/2016,9.3
,16/06/2016,9.3
,16/06/2016,9.3
,16/06/2016,9.3
,16/06/2016,9.3
,16/06/2016,9.3
,16/06/2016,9.3
,16/06/2016,9.3
,16/06/2016,10
,16/06/2016,9.3
,16/06/2016,9.3
,16/06/2016,9.3
,16/06/2016,9.3
,16/06/2016,9.3
,16/06/2016,9.3
Exec Code,16/06/2016,7.5
DoS Exec Code Overflow Mem. Corr.,16/06/2016,7.5
,16/06/2016,4
DoS Exec Code Overflow Mem. Corr.,16/06/2016,6.8
DoS,16/06/2016,2.1
DoS Overflow +Info,16/06/2016,3.6
DoS,16/06/2016,2.1
DoS,16/06/2016,2.1
,16/06/2016,4.3
,17/06/2016,5.8
DoS Bypass,17/06/2016,6.4
DoS Bypass,17/06/2016,6.4
,17/06/2016,7.2
Exec Code,17/06/2016,10
DoS,17/06/2016,6.8
XSS,17/06/2016,4.3
,17/06/2016,5
DoS Bypass,17/06/2016,6.4
DoS,18/06/2016,5
CSRF,18/06/2016,6.8
Exec Code,18/06/2016,7.5
DoS Exec Code,18/06/2016,5
,18/06/2016,4.3
Dir. Trav.,18/06/2016,5
Dir. Trav.,18/06/2016,5
,18/06/2016,9
,18/06/2016,6
DoS Overflow,18/06/2016,6.1
DoS Overflow,18/06/2016,6.8
XSS,18/06/2016,4.3
Exec Code,18/06/2016,10
XSS,18/06/2016,4.3
Dir. Trav.,18/06/2016,5
Bypass,18/06/2016,4.3
,19/06/2016,5.1
DoS,19/06/2016,4
DoS,19/06/2016,4
,19/06/2016,4.6
,19/06/2016,5
Exec Code,19/06/2016,7.2
,19/06/2016,10
,19/06/2016,2.1
DoS Overflow,19/06/2016,7.5
XSS +Info,19/06/2016,5
,19/06/2016,4.3
DoS Exec Code Overflow Mem. Corr.,19/06/2016,9.3
,19/06/2016,4.3
XSS,19/06/2016,4.3
,19/06/2016,5
XSS,19/06/2016,4.3
Bypass +Info,19/06/2016,4
,19/06/2016,5.8
Dir. Trav.,19/06/2016,4
Dir. Trav.,19/06/2016,5
Bypass,19/06/2016,9
,19/06/2016,7.2
,19/06/2016,4.6
,19/06/2016,4.3
,19/06/2016,4.3
,19/06/2016,4.3
XSS,19/06/2016,3.5
,19/06/2016,2.1
XSS,22/06/2016,4.3
Bypass,22/06/2016,5
Exec Code Sql,22/06/2016,4
DoS Overflow,22/06/2016,5
,22/06/2016,6.2
Dir. Trav.,22/06/2016,4
DoS,22/06/2016,6.8
Exec Code Bypass,22/06/2016,6.5
DoS,22/06/2016,5
,24/06/2016,7.2
,24/06/2016,7.5
,24/06/2016,1.9
DoS,24/06/2016,7.1
,24/06/2016,4
Exec Code,24/06/2016,6.9
DoS Overflow,24/06/2016,4.3
,24/06/2016,3.3
Exec Code Overflow,24/06/2016,7.5
,25/06/2016,3.6
,25/06/2016,6.4
XSS,25/06/2016,4.3
XSS,25/06/2016,4.3
Exec Code,25/06/2016,6.8
,25/06/2016,5
DoS,25/06/2016,7.8
Exec Code,25/06/2016,5.2
XSS,25/06/2016,4.3
XSS CSRF,25/06/2016,6.8
,25/06/2016,5
Bypass,25/06/2016,4
Bypass,25/06/2016,5.5
,25/06/2016,4
DoS Exec Code,25/06/2016,7.5
Overflow,25/06/2016,6.8
Exec Code Overflow,26/06/2016,6.8
Exec Code Overflow,26/06/2016,6.8
Exec Code Overflow,26/06/2016,6.8
Exec Code Overflow,26/06/2016,6.8
Bypass +Info,26/06/2016,2.1
